Date;Open;High;Low;Close;Volume
06/01/2015;539.08;550.11;538.82;549.66;112.32K
07/01/2015;548.44;555.83;548.44;552.05;111.71K
08/01/2015;553.49;556.80;552.15;553.47;77.87K
09/01/2015;555.53;570.52;555.53;569.73;107.48K
12/01/2015;575.86;579.73;574.07;574.32;134.93K
13/01/2015;573.26;580.65;573.26;580.60;111.67K
14/01/2015;579.77;582.21;571.67;577.01;108.94K
15/01/2015;577.01;581.24;575.36;577.74;120.10K
16/01/2015;576.88;578.51;574.08;574.81;106.68K
19/01/2015;576.50;579.06;570.10;571.51;88.38K
20/01/2015;570.78;574.96;570.14;572.22;79.46K
21/01/2015;573.54;574.41;569.12;569.12;83.04K
22/01/2015;569.74;576.48;567.82;574.54;83.83K
23/01/2015;578.22;583.57;577.57;582.38;184.12K
26/01/2015;584.89;586.76;580.64;580.64;139.91K
27/01/2015;580.45;584.28;575.50;579.30;157.54K
28/01/2015;579.56;584.35;578.59;583.76;113.56K
29/01/2015;584.18;585.66;580.37;583.28;109.68K
30/01/2015;584.08;584.08;574.46;576.07;102.20K
02/02/2015;576.07;579.73;570.37;570.37;85.07K
03/02/2015;572.56;574.83;557.47;557.47;96.96K
04/02/2015;556.93;561.69;553.21;561.45;100.17K
05/02/2015;562.17;568.22;562.05;567.17;78.74K
06/02/2015;569.03;574.36;569.03;574.13;64.28K
09/02/2015;574.06;577.04;572.79;573.55;71.32K
10/02/2015;575.74;578.42;574.24;574.52;73.83K
11/02/2015;574.88;581.76;574.88;581.76;77.50K
12/02/2015;582.52;584.99;581.86;584.67;82.99K
13/02/2015;586.26;589.02;585.60;587.24;73.84K
24/02/2015;590.18;596.95;589.74;596.95;62.89K
25/02/2015;596.90;601.55;592.66;592.66;99.24K
26/02/2015;593.95;597.07;591.78;596.72;89.94K
27/02/2015;598.00;598.40;590.58;592.57;78.31K
02/03/2015;591.75;593.72;588.59;590.73;86.66K
03/03/2015;590.42;597.45;590.42;596.72;112.83K
04/03/2015;598.49;600.69;595.34;600.39;120.52K
05/03/2015;601.08;602.40;596.75;596.91;134.36K
06/03/2015;596.42;598.33;592.71;593.97;101.68K
09/03/2015;594.08;596.32;587.27;588.44;98.83K
10/03/2015;586.38;591.17;586.38;589.66;105.17K
11/03/2015;589.04;590.56;586.49;586.54;86.32K
12/03/2015;585.89;589.67;585.48;588.53;82.74K
13/03/2015;589.04;591.75;586.10;586.10;97.28K
16/03/2015;583.26;586.19;580.55;580.80;100.54K
17/03/2015;580.60;583.59;580.60;581.76;105.06K
18/03/2015;580.81;581.53;577.26;578.68;108.04K
19/03/2015;579.39;580.32;573.52;573.74;84.53K
20/03/2015;572.57;577.56;571.92;575.44;151.54K
23/03/2015;576.64;579.39;570.44;570.89;99.55K
24/03/2015;569.33;569.91;562.07;567.43;91.92K
25/03/2015;567.62;568.40;559.87;560.93;87.61K
26/03/2015;556.12;559.68;553.19;556.16;83.83K
27/03/2015;558.93;561.13;549.65;551.42;91.63K
30/03/2015;551.75;554.26;545.07;545.19;108.63K
31/03/2015;544.87;552.72;544.87;551.13;83.62K
01/04/2015;550.80;551.69;537.30;538.91;129.13K
02/04/2015;540.54;546.85;536.87;546.85;89.76K
03/04/2015;548.69;550.30;544.22;547.85;70.71K
06/04/2015;548.11;549.28;542.97;542.97;71.85K
07/04/2015;542.71;548.37;540.79;548.11;96.78K
08/04/2015;549.69;551.23;546.29;547.72;80.15K
09/04/2015;547.26;552.53;546.76;550.52;94.46K
10/04/2015;550.96;557.65;550.96;554.03;104.20K
13/04/2015;556.35;559.68;555.97;559.54;72.14K
14/04/2015;559.81;562.95;558.49;558.67;69.54K
15/04/2015;558.94;565.39;558.94;564.50;82.31K
16/04/2015;564.50;570.68;564.50;568.28;100.52K
17/04/2015;568.28;572.76;568.28;568.32;107.31K
20/04/2015;568.52;568.83;562.66;565.04;98.95K
21/04/2015;563.78;567.52;562.24;562.24;98.59K
22/04/2015;562.58;565.04;561.53;562.51;91.61K
23/04/2015;562.85;564.45;557.57;561.25;76.34K
24/04/2015;563.17;567.36;561.56;565.77;61.68K
27/04/2015;567.77;568.47;562.40;562.40;61.88K
04/05/2015;560.62;563.36;545.08;545.08;112.53K
05/05/2015;544.80;552.65;539.04;552.65;116.97K
06/05/2015;553.30;555.51;548.17;549.30;89.29K
07/05/2015;548.51;554.22;547.53;552.98;70.11K
08/05/2015;551.57;556.39;550.93;554.51;72.95K
11/05/2015;554.50;556.20;550.57;551.67;108.34K
12/05/2015;551.98;552.56;542.70;544.41;79.64K
13/05/2015;545.50;546.99;538.76;542.82;79.43K
14/05/2015;542.53;545.00;540.72;543.69;68.00K
15/05/2015;543.61;545.48;537.44;537.44;74.95K
18/05/2015;535.82;536.71;528.90;528.95;105.37K
19/05/2015;530.00;537.19;530.00;536.82;93.79K
20/05/2015;536.35;550.33;536.07;550.10;128.46K
21/05/2015;550.99;554.00;547.95;552.56;112.19K
22/05/2015;553.41;561.82;550.81;561.82;119.60K
25/05/2015;560.80;563.84;558.50;563.00;108.20K
26/05/2015;563.31;570.29;562.58;567.20;143.16K
27/05/2015;564.64;569.63;563.28;566.48;115.04K
28/05/2015;566.13;576.92;564.73;572.97;151.80K
29/05/2015;572.73;577.03;568.70;569.56;135.98K
01/06/2015;571.15;579.58;570.14;574.98;118.50K
02/06/2015;575.70;581.24;570.31;570.31;123.89K
03/06/2015;570.55;573.91;567.81;567.90;125.47K
04/06/2015;568.01;573.50;567.89;568.99;113.85K
05/06/2015;568.63;579.01;568.37;578.07;147.67K
08/06/2015;580.74;585.51;579.45;579.83;193.17K
09/06/2015;578.68;582.13;573.73;574.47;162.01K
10/06/2015;576.06;576.62;569.59;574.10;133.53K
11/06/2015;577.32;582.68;575.25;581.05;166.70K
12/06/2015;582.54;585.01;578.80;582.73;163.05K
15/06/2015;583.51;586.67;581.35;586.48;154.92K
16/06/2015;587.76;589.33;580.35;580.35;162.62K
17/06/2015;578.53;584.04;575.88;578.87;131.42K
18/06/2015;578.73;583.02;578.47;580.35;98.18K
19/06/2015;584.08;588.48;582.47;584.70;201.25K
22/06/2015;588.33;594.08;588.01;594.08;154.76K
23/06/2015;592.44;595.11;590.76;593.07;130.76K
24/06/2015;592.19;594.01;589.02;590.02;128.94K
25/06/2015;589.29;590.37;585.34;587.99;114.60K
26/06/2015;586.04;592.59;581.75;581.75;152.47K
29/06/2015;580.16;591.75;579.61;591.75;121.74K
30/06/2015;588.77;598.98;588.77;593.05;156.14K
01/07/2015;594.52;594.52;587.33;591.50;133.32K
02/07/2015;591.50;605.70;590.52;605.70;136.67K
03/07/2015;608.82;617.96;608.82;616.43;164.55K
06/07/2015;618.75;625.34;618.65;625.22;179.75K
07/07/2015;623.89;633.73;620.59;630.27;175.37K
08/07/2015;630.40;634.13;617.29;623.17;191.33K
09/07/2015;616.20;626.38;613.34;622.10;148.19K
10/07/2015;627.56;630.79;624.70;627.28;216.87K
13/07/2015;631.56;637.07;627.69;634.06;140.49K
14/07/2015;635.55;640.43;628.43;638.69;155.03K
15/07/2015;640.43;641.06;630.89;630.89;141.79K
16/07/2015;627.32;632.21;622.57;626.90;132.74K
17/07/2015;628.45;631.67;626.21;628.63;106.88K
20/07/2015;624.84;624.84;616.11;620.54;120.58K
21/07/2015;619.90;624.47;613.83;616.61;100.72K
22/07/2015;614.56;629.94;613.58;629.85;120.81K
23/07/2015;632.07;637.91;631.43;632.01;120.93K
24/07/2015;633.27;634.61;627.99;631.26;111.65K
27/07/2015;629.68;636.84;629.42;635.46;123.98K
28/07/2015;636.58;639.54;631.47;631.47;155.01K
29/07/2015;632.00;634.64;624.70;624.70;114.16K
30/07/2015;625.46;627.11;622.43;626.57;102.58K
31/07/2015;628.31;629.97;621.06;621.06;112.60K
03/08/2015;617.12;617.12;605.63;609.47;129.80K
04/08/2015;607.95;609.91;600.76;600.76;83.58K
05/08/2015;600.68;608.21;600.68;607.08;108.57K
06/08/2015;607.84;609.31;600.85;601.04;110.44K
07/08/2015;601.57;604.04;597.75;603.76;87.76K
10/08/2015;603.82;614.53;603.82;614.53;90.73K
11/08/2015;615.17;619.69;611.17;613.05;119.70K
12/08/2015;609.33;611.46;602.01;604.24;112.17K
13/08/2015;603.31;603.31;590.44;594.26;126.47K
14/08/2015;592.80;598.55;585.97;589.03;90.67K
17/08/2015;588.67;591.20;571.26;573.15;108.22K
18/08/2015;571.31;580.22;571.22;580.22;93.87K
19/08/2015;576.44;580.99;569.21;577.82;106.33K
20/08/2015;577.82;577.82;565.09;566.69;113.12K
21/08/2015;559.34;559.97;542.31;556.30;185.89K
24/08/2015;550.48;550.48;523.55;526.93;174.56K
25/08/2015;511.13;535.48;511.13;529.98;177.69K
26/08/2015;530.05;545.89;530.05;545.89;124.14K
27/08/2015;551.89;558.93;551.44;555.81;127.73K
28/08/2015;561.36;570.87;559.35;570.87;165.73K
31/08/2015;573.10;573.10;563.99;564.75;127.97K
01/09/2015;565.75;569.18;561.28;562.31;98.67K
03/09/2015;559.32;561.43;551.47;554.30;93.47K
04/09/2015;554.85;558.90;554.77;556.81;66.99K
07/09/2015;557.07;560.09;554.44;554.93;75.02K
08/09/2015;554.48;566.72;554.34;566.72;107.30K
09/09/2015;574.06;574.73;569.69;572.34;89.60K
10/09/2015;567.51;576.13;567.09;572.07;70.33K
11/09/2015;572.14;573.99;566.18;566.74;94.99K
14/09/2015;569.21;572.25;561.46;562.17;84.88K
15/09/2015;564.38;565.05;561.10;563.27;85.24K
16/09/2015;561.86;564.82;561.69;564.13;74.66K
17/09/2015;563.93;565.85;562.48;562.48;88.37K
18/09/2015;564.69;569.50;564.69;566.25;153.41K
21/09/2015;566.74;572.26;565.16;572.12;109.41M
22/09/2015;573.09;575.17;570.26;573.20;121.25M
23/09/2015;570.64;573.85;569.51;572.72;107.83M
24/09/2015;573.50;575.36;570.12;570.25;107.03M
25/09/2015;570.41;572.09;567.71;570.38;79.09M
28/09/2015;571.29;572.15;564.88;564.88;86.04K
29/09/2015;559.83;561.76;557.65;561.19;93.14K
30/09/2015;562.50;565.65;562.50;562.64;83.82K
01/10/2015;563.39;565.63;563.23;563.54;82.59K
02/10/2015;563.33;565.01;561.73;562.31;81.80K
05/10/2015;564.58;570.00;563.95;570.00;98.66K
06/10/2015;577.45;581.38;574.63;581.29;179.24K
07/10/2015;583.97;587.30;579.57;579.57;146.23K
08/10/2015;580.04;588.35;579.82;586.78;194.06K
09/10/2015;590.91;593.02;587.57;588.02;162.69K
12/10/2015;587.72;594.74;587.25;592.10;152.11K
13/10/2015;589.09;591.66;588.54;590.84;115.29K
14/10/2015;592.45;593.73;589.62;589.98;113.48K
15/10/2015;591.36;594.17;588.98;592.40;115.35K
16/10/2015;592.40;599.74;592.40;593.02;132.29K
19/10/2015;593.87;598.11;591.60;594.61;107.69K
20/10/2015;594.97;596.37;588.26;590.45;127.21K
21/10/2015;590.43;594.50;589.84;590.24;100.32K
22/10/2015;590.24;595.81;589.74;595.08;94.88K
23/10/2015;598.55;602.55;598.25;601.74;104.41K
26/10/2015;604.41;606.79;598.61;598.61;102.76K
27/10/2015;597.80;600.51;595.62;598.44;106.26K
28/10/2015;599.09;601.09;596.24;596.24;119.72K
29/10/2015;599.32;605.20;598.80;605.20;102.97K
30/10/2015;605.49;608.01;603.93;607.37;91.23K
02/11/2015;607.93;610.17;601.99;602.76;123.80K
03/11/2015;605.32;611.71;600.46;611.71;116.50K
04/11/2015;614.29;617.93;610.60;610.60;112.57K
05/11/2015;609.49;616.46;608.53;615.18;99.75K
06/11/2015;615.54;617.79;608.89;612.36;109.92K
09/11/2015;612.29;613.79;610.35;610.66;122.66K
10/11/2015;609.30;610.60;605.08;605.27;119.83K
11/11/2015;604.13;609.24;603.34;603.53;95.35K
12/11/2015;602.02;605.58;595.86;605.58;144.36K
13/11/2015;604.41;611.27;603.72;611.27;159.05K
16/11/2015;609.77;611.92;605.39;609.21;137.77K
17/11/2015;609.46;611.18;605.05;605.05;171.38K
18/11/2015;603.32;606.62;602.13;603.34;123.13K
19/11/2015;604.38;605.56;600.84;601.90;122.67K
20/11/2015;602.11;606.58;601.90;604.46;140.72K
23/11/2015;605.89;607.69;599.99;599.99;153.19K
24/11/2015;599.81;599.94;590.41;593.83;169.70K
25/11/2015;593.24;596.92;588.10;595.70;143.86K
26/11/2015;593.12;594.67;590.39;590.40;157.76K
27/11/2015;589.09;591.84;582.86;582.86;142.24K
30/11/2015;581.39;581.65;571.12;573.20;132.94K
01/12/2015;573.39;577.58;570.41;570.41;116.02K
02/12/2015;571.01;577.03;571.01;574.42;104.14K
03/12/2015;574.04;576.84;573.20;574.38;128.30K
04/12/2015;574.00;574.69;567.95;571.62;87.33K
07/12/2015;570.12;571.20;563.41;563.62;78.32K
08/12/2015;561.00;574.15;556.92;574.15;112.95K
09/12/2015;575.08;576.63;565.20;565.20;107.44K
10/12/2015;564.86;567.62;561.04;561.04;113.10K
11/12/2015;560.99;567.13;559.73;563.43;99.45K
14/12/2015;564.14;566.28;560.99;562.22;116.30K
15/12/2015;563.30;568.74;563.30;568.00;119.81K
16/12/2015;570.36;575.54;570.36;572.55;114.46K
17/12/2015;572.55;579.18;572.55;577.11;90.78K
18/12/2015;574.66;578.00;568.18;568.18;211.30K
21/12/2015;570.45;571.28;565.35;566.90;125.68K
22/12/2015;567.88;570.86;565.48;566.35;84.51K
23/12/2015;564.93;568.16;562.30;564.27;90.23K
24/12/2015;566.65;567.80;565.62;566.17;71.91K
25/12/2015;566.60;570.49;566.60;567.67;109.17K
28/12/2015;570.57;572.92;569.40;569.90;134.30K
29/12/2015;569.40;576.29;566.49;576.29;114.62K
30/12/2015;576.50;579.45;575.71;579.45;90.05K
31/12/2015;579.12;580.82;575.73;579.03;134.37K
04/01/2016;579.03;579.97;573.15;574.41;108.48K
05/01/2016;571.66;575.40;569.26;569.94;104.10K
06/01/2016;569.50;574.57;569.50;574.57;95.94K
07/01/2016;570.62;570.94;561.09;565.36;147.86K
08/01/2016;562.62;563.17;556.36;560.05;143.16K
11/01/2016;559.05;563.04;557.51;557.87;106.07K
12/01/2016;557.36;564.26;557.36;564.26;118.61K
13/01/2016;565.21;566.02;560.37;560.37;134.30K
14/01/2016;555.88;556.62;550.60;553.03;149.70K
15/01/2016;554.35;556.55;543.04;543.04;130.43K
18/01/2016;532.54;532.54;518.16;526.37;164.10K
19/01/2016;525.65;535.77;525.65;535.77;126.00K
20/01/2016;532.81;536.57;529.42;529.44;128.32K
21/01/2016;529.44;531.21;520.74;521.88;152.78K
22/01/2016;521.88;525.83;513.82;522.24;169.04K
25/01/2016;522.24;542.36;522.24;542.35;164.27K
26/01/2016;534.06;542.98;531.27;537.73;142.01K
27/01/2016;541.18;543.88;540.03;542.69;124.97K
28/01/2016;542.01;544.73;538.59;539.47;113.21K
29/01/2016;539.96;545.71;537.51;545.25;122.86K
01/02/2016;545.27;548.58;540.56;540.56;107.30K
02/02/2016;537.71;542.26;535.38;536.45;93.18K
03/02/2016;531.11;539.07;530.23;539.07;87.35K
04/02/2016;542.91;545.17;541.66;542.15;67.89K
05/02/2016;540.64;545.54;540.64;544.75;61.85K
15/02/2016;540.13;544.59;537.81;543.79;68.70K
16/02/2016;545.72;548.89;545.72;548.05;108.04K
17/02/2016;551.38;552.38;547.05;547.05;131.16K
18/02/2016;550.51;555.05;549.16;552.49;126.03K
19/02/2016;552.37;555.16;551.38;554.03;185.58K
22/02/2016;555.31;561.44;555.31;560.71;152.96K
23/02/2016;564.75;567.58;561.09;561.28;159.71K
24/02/2016;559.48;569.70;557.77;568.04;160.24K
25/02/2016;571.15;573.63;562.82;562.82;151.42K
26/02/2016;565.61;566.80;562.39;566.11;106.61K
29/02/2016;565.61;566.31;559.37;559.37;129.71K
01/03/2016;560.03;565.65;560.03;561.56;141.42K
02/03/2016;564.85;570.18;562.97;570.18;144.88K
03/03/2016;573.06;573.88;569.39;570.39;132.21K
04/03/2016;570.18;576.02;568.83;573.65;142.76K
07/03/2016;575.76;580.95;575.39;576.20;158.92K
08/03/2016;576.75;579.87;574.53;574.71;149.05K
09/03/2016;573.47;576.32;571.48;571.71;125.15K
10/03/2016;574.07;575.91;571.52;575.91;146.19K
11/03/2016;576.12;580.93;574.81;577.26;146.76K
14/03/2016;579.61;579.84;576.26;577.98;175.48K
15/03/2016;577.98;578.96;572.59;574.04;163.94K
16/03/2016;573.88;577.96;573.37;577.07;148.93K
17/03/2016;581.55;583.53;579.26;579.26;165.83K
18/03/2016;579.95;580.81;575.44;575.82;226.16K
21/03/2016;577.65;580.83;572.27;572.27;163.80K
22/03/2016;572.27;573.80;567.80;570.91;132.09K
23/03/2016;570.74;575.22;570.39;574.71;142.82K
24/03/2016;573.93;577.21;570.66;570.66;166.99K
25/03/2016;569.48;572.48;564.88;572.08;159.14K
28/03/2016;573.69;576.00;571.58;575.72;127.86K
29/03/2016;575.63;576.07;568.28;568.28;165.10K
30/03/2016;566.08;571.89;565.55;569.91;135.46K
31/03/2016;569.04;570.94;561.22;561.22;172.53K
01/04/2016;560.64;562.73;557.96;558.43;131.42K
04/04/2016;557.56;560.92;554.30;555.82;118.85K
05/04/2016;555.98;560.32;555.15;560.32;140.38K
06/04/2016;561.94;567.79;560.63;567.79;120.89K
07/04/2016;570.72;572.56;567.01;571.60;123.54K
08/04/2016;571.21;574.46;569.09;572.34;122.41K
11/04/2016;575.11;581.88;575.01;579.27;143.19K
12/04/2016;580.90;582.97;577.17;579.84;165.75K
13/04/2016;580.77;582.81;575.65;578.02;140.04K
14/04/2016;575.69;584.81;575.69;579.49;116.83K
15/04/2016;581.54;586.36;579.86;579.86;124.27K
19/04/2016;578.32;578.44;568.28;568.28;138.46K
20/04/2016;569.80;571.71;565.30;568.03;116.43K
21/04/2016;571.19;577.41;570.71;575.73;104.75K
22/04/2016;574.57;592.48;574.57;592.48;140.76K
25/04/2016;597.91;601.61;591.58;591.58;161.64K
26/04/2016;590.99;598.48;590.19;598.48;176.65K
27/04/2016;601.79;601.79;591.35;593.96;149.05K
28/04/2016;594.98;597.28;589.97;591.67;101.20K
29/04/2016;591.20;599.71;591.20;598.37;124.90K
04/05/2016;595.95;603.08;592.43;599.07;143.70K
05/05/2016;600.66;605.21;600.50;601.51;134.81K
06/05/2016;602.40;608.94;602.17;606.52;120.43K
09/05/2016;610.92;612.97;603.85;603.85;145.39K
10/05/2016;600.35;605.46;597.74;605.05;143.70K
11/05/2016;606.60;614.06;606.06;614.06;162.84K
12/05/2016;615.55;617.56;612.12;612.12;93.54K
13/05/2016;612.32;615.30;608.04;610.82;110.63K
16/05/2016;610.13;616.17;608.49;615.78;109.34K
17/05/2016;620.54;626.12;618.67;624.75;126.85K
18/05/2016;625.53;627.81;621.79;622.45;135.29K
19/05/2016;621.83;623.68;618.13;619.20;141.47K
20/05/2016;620.72;622.48;614.41;614.81;138.84K
23/05/2016;616.11;616.83;610.45;611.03;99.92K
24/05/2016;612.23;613.14;608.15;611.62;115.55K
25/05/2016;613.96;616.38;611.89;611.89;139.39K
26/05/2016;611.88;613.37;604.34;604.34;116.59K
27/05/2016;604.36;609.94;603.23;608.11;102.56K
30/05/2016;609.98;615.52;608.46;614.50;111.12K
31/05/2016;616.22;621.14;614.68;618.44;121.51K
01/06/2016;618.18;620.24;616.33;619.86;113.21K
02/06/2016;619.19;624.52;618.38;623.37;126.64K
03/06/2016;623.21;625.19;621.62;621.88;124.29K
06/06/2016;621.09;624.55;616.98;620.05;133.23K
07/06/2016;622.40;624.69;620.05;624.65;115.27K
08/06/2016;626.84;632.68;626.29;627.87;139.31K
09/06/2016;628.40;631.26;626.27;631.26;119.51K
10/06/2016;629.95;633.47;628.56;629.84;134.28K
13/06/2016;626.26;627.36;621.40;623.58;127.06K
14/06/2016;621.63;626.40;619.13;625.43;99.80K
15/06/2016;624.63;628.75;621.76;627.02;130.31K
16/06/2016;627.38;630.21;625.11;625.11;122.41K
17/06/2016;622.92;624.59;618.16;619.25;148.65K
20/06/2016;622.04;626.46;620.41;626.46;115.10K
21/06/2016;629.03;631.96;628.00;628.00;127.75K
22/06/2016;628.77;629.95;625.81;626.41;107.96K
23/06/2016;626.47;632.60;626.47;632.27;117.11K
24/06/2016;631.77;631.77;597.68;620.77;270.17K
27/06/2016;616.19;621.27;608.26;621.27;107.96K
28/06/2016;617.68;624.85;617.65;622.20;89.28K
29/06/2016;623.56;631.25;623.56;630.12;122.31K
30/06/2016;633.17;637.46;631.74;632.26;106.17K
01/07/2016;632.26;643.55;632.26;640.30;126.00K
04/07/2016;643.11;647.96;641.96;647.96;137.07K
05/07/2016;650.47;658.45;647.52;650.88;149.33K
06/07/2016;646.80;652.36;644.07;649.46;136.95K
07/07/2016;652.49;661.12;652.13;661.12;137.26K
08/07/2016;661.07;665.53;655.91;658.68;144.00K
11/07/2016;658.92;664.89;648.77;652.26;162.22K
12/07/2016;652.81;658.90;649.86;658.90;175.61K
13/07/2016;662.04;676.06;662.04;675.12;159.94K
14/07/2016;675.66;681.75;666.69;666.69;160.11K
15/07/2016;666.69;670.18;661.47;664.56;131.14K
18/07/2016;664.12;673.50;662.25;673.50;131.48K
19/07/2016;675.89;677.35;660.09;667.76;139.59K
20/07/2016;667.86;667.86;660.26;660.26;129.41K
21/07/2016;662.72;665.90;656.03;659.57;112.38K
22/07/2016;657.15;658.06;640.26;649.87;151.76K
25/07/2016;651.33;654.17;646.04;649.30;97.52K
26/07/2016;648.58;651.93;642.91;648.59;106.20K
27/07/2016;647.98;656.11;647.74;656.11;127.21K
28/07/2016;655.81;657.20;649.86;657.14;123.00K
29/07/2016;654.19;657.88;650.98;652.23;120.01K
01/08/2016;655.38;655.38;646.02;648.38;92.79K
02/08/2016;643.20;643.20;633.33;636.05;176.39K
03/08/2016;632.98;634.75;627.66;631.61;94.95K
04/08/2016;633.74;641.02;631.94;631.94;112.05K
05/08/2016;629.69;630.18;622.49;627.39;125.58K
08/08/2016;627.39;629.91;622.14;629.46;90.03K
09/08/2016;629.66;637.34;629.66;637.34;98.87K
10/08/2016;637.21;648.48;637.21;648.33;120.83K
11/08/2016;649.27;660.24;648.31;660.24;140.93K
12/08/2016;665.14;668.52;652.67;655.71;125.03K
15/08/2016;654.06;659.47;653.64;659.47;117.96K
16/08/2016;659.47;662.13;656.83;658.11;160.32K
17/08/2016;659.46;660.76;657.06;660.51;123.97K
18/08/2016;663.56;665.94;656.35;660.65;131.63K
19/08/2016;664.09;666.93;659.64;662.28;109.70K
22/08/2016;662.87;664.95;657.68;657.68;116.31K
23/08/2016;653.58;659.16;652.88;659.16;109.08K
24/08/2016;660.95;665.43;659.70;660.77;103.85K
25/08/2016;660.77;660.77;656.49;658.50;116.13K
26/08/2016;662.90;668.84;662.90;667.75;116.44K
29/08/2016;670.71;679.62;669.44;669.44;114.89K
30/08/2016;667.96;672.67;666.33;672.67;96.55K
31/08/2016;673.10;676.26;671.39;674.63;115.73K
01/09/2016;674.19;674.72;664.77;669.19;102.24K
05/09/2016;669.30;670.08;660.31;664.55;110.45K
06/09/2016;666.38;668.40;663.90;663.90;108.99K
07/09/2016;663.05;663.68;656.22;661.28;106.48K
08/09/2016;661.89;668.20;660.54;666.07;124.56K
09/09/2016;669.24;672.39;666.88;666.88;106.07K
12/09/2016;665.77;666.04;655.55;659.76;101.34K
13/09/2016;658.61;661.74;654.95;659.72;87.74K
14/09/2016;658.16;661.82;656.64;656.64;96.41K
15/09/2016;657.46;660.32;654.84;656.18;112.72K
16/09/2016;654.68;657.53;651.31;651.31;206.94K
19/09/2016;651.31;658.35;651.31;657.89;107.31K
20/09/2016;656.20;663.37;653.28;663.37;118.44K
21/09/2016;663.12;668.83;662.79;668.48;158.85K
22/09/2016;668.48;675.36;668.48;671.38;144.40K
23/09/2016;670.73;674.09;670.30;674.09;176.04K
26/09/2016;673.21;677.04;671.51;677.04;162.24K
27/09/2016;676.61;684.89;676.24;684.89;130.57K
28/09/2016;684.99;687.94;682.98;686.72;128.18K
29/09/2016;689.82;692.17;685.91;688.55;115.92K
30/09/2016;688.55;689.12;684.62;685.73;115.74K
03/10/2016;687.68;688.42;681.99;683.05;121.37K
04/10/2016;682.82;689.17;680.24;684.20;123.10K
05/10/2016;686.41;689.50;685.48;687.04;116.97K
06/10/2016;687.04;690.93;687.04;687.32;150.66K
07/10/2016;689.51;690.19;680.26;683.95;140.06K
10/10/2016;684.05;684.46;674.19;674.19;139.49K
11/10/2016;677.63;682.36;669.20;682.36;148.02K
12/10/2016;683.88;686.18;681.12;682.45;120.75K
13/10/2016;680.73;685.23;678.79;685.23;125.24K
14/10/2016;685.06;690.62;684.78;687.00;164.68K
17/10/2016;687.18;687.94;680.95;680.95;113.71K
18/10/2016;680.44;682.99;678.13;682.02;132.56K
19/10/2016;683.83;689.88;683.25;688.89;149.35K
20/10/2016;690.45;690.86;685.63;686.39;121.09K
21/10/2016;685.77;687.54;683.76;684.83;136.02K
24/10/2016;683.14;684.51;677.89;678.02;125.47K
25/10/2016;676.29;677.47;670.60;676.18;127.87K
26/10/2016;676.18;676.18;670.80;673.61;102.38K
27/10/2016;672.81;676.90;671.61;676.90;91.03K
28/10/2016;676.74;682.25;675.85;682.25;117.26K
31/10/2016;682.11;683.34;675.80;675.80;130.15K
01/11/2016;675.13;676.60;672.33;676.60;118.66K
02/11/2016;675.68;678.14;671.40;671.40;142.39K
03/11/2016;668.66;668.66;661.86;667.63;128.26K
04/11/2016;666.93;668.99;665.08;666.73;87.22K
07/11/2016;667.12;674.36;666.61;674.14;102.95K
08/11/2016;675.82;677.91;674.33;676.46;96.71K
09/11/2016;675.57;675.57;656.68;670.26;148.00K
10/11/2016;675.36;678.57;675.18;678.17;119.98K
11/11/2016;678.38;679.56;676.73;679.20;115.75K
14/11/2016;677.13;679.96;672.45;673.05;121.62K
15/11/2016;673.75;675.73;671.55;674.26;118.00K
16/11/2016;674.85;676.90;673.95;674.60;111.24K
17/11/2016;674.50;676.48;673.13;674.57;128.55K
18/11/2016;673.82;675.15;669.18;673.25;104.89K
21/11/2016;673.20;675.04;671.65;674.29;103.61K
22/11/2016;675.23;681.91;675.23;681.91;113.02K
23/11/2016;681.17;684.12;679.81;683.16;116.63K
24/11/2016;683.61;683.61;676.39;678.18;125.30K
25/11/2016;678.47;678.87;671.48;675.87;115.87K
28/11/2016;672.38;673.18;660.96;665.29;107.43K
29/11/2016;665.11;667.79;658.26;658.26;117.03K
30/11/2016;658.44;665.78;654.99;665.07;155.54K
01/12/2016;670.75;670.81;666.54;666.54;127.43K
02/12/2016;667.02;667.39;662.09;665.14;135.98K
05/12/2016;663.06;663.87;658.11;660.21;157.01K
06/12/2016;660.68;660.77;648.37;651.49;126.60K
07/12/2016;648.63;654.13;647.33;653.53;130.47K
08/12/2016;655.48;660.72;655.48;658.89;135.12K
09/12/2016;659.46;664.46;659.46;663.07;119.36K
12/12/2016;663.70;664.67;658.84;659.70;111.50K
13/12/2016;662.27;663.54;654.34;654.66;135.08K
14/12/2016;657.39;665.14;657.39;665.14;212.10K
15/12/2016;668.07;668.07;664.08;665.92;126.55K
16/12/2016;670.43;675.19;668.30;675.16;177.18K
19/12/2016;673.98;679.90;673.88;674.33;124.37K
20/12/2016;673.93;674.28;662.66;662.66;100.04K
21/12/2016;662.36;667.06;657.40;666.94;130.13K
22/12/2016;669.01;669.95;663.70;664.15;94.91K
23/12/2016;663.75;664.37;659.18;664.37;114.63K
26/12/2016;665.67;665.73;662.09;662.45;114.88K
27/12/2016;662.66;665.50;661.41;663.86;160.24K
28/12/2016;665.90;666.64;661.80;663.50;118.80K
29/12/2016;666.43;666.43;663.95;664.72;116.50K
30/12/2016;664.17;665.49;663.39;664.87;121.55K
03/01/2017;665.92;672.34;665.43;672.01;84.66K
