Date;Open;High;Low;Close;Volume
29/08/2014;21,195.0;21,212.5;21,172.5;21,170.0;
01/09/2014;21,170.0;21,170.0;21,170.0;21,170.0;
02/09/2014;21,195.0;21,195.0;21,195.0;21,170.0;
03/09/2014;21,195.0;21,217.5;21,180.0;21,185.0;
04/09/2014;21,195.0;21,225.0;21,182.5;21,170.0;
05/09/2014;21,195.0;21,225.0;21,178.5;21,170.0;
08/09/2014;21,195.0;21,215.0;21,187.5;21,170.0;
09/09/2014;21,200.0;21,225.0;21,178.5;21,170.0;
10/09/2014;21,205.0;21,225.0;21,187.5;21,170.0;
11/09/2014;21,205.0;21,230.0;21,190.0;21,180.0;
12/09/2014;21,205.0;21,225.0;21,190.0;21,170.0;
15/09/2014;21,197.5;21,225.0;21,185.0;21,170.0;
16/09/2014;21,200.0;21,222.5;21,187.5;21,170.0;
17/09/2014;21,200.0;21,217.5;21,190.0;21,175.0;
18/09/2014;21,200.0;21,220.0;21,185.0;21,190.0;
19/09/2014;21,195.0;21,225.0;21,190.0;21,180.0;
22/09/2014;21,205.0;21,225.0;21,177.5;21,190.0;
23/09/2014;21,225.0;21,232.5;21,181.0;21,200.0;
24/09/2014;21,225.0;21,232.5;21,195.0;21,190.0;
25/09/2014;21,215.0;21,235.0;21,200.0;21,190.0;
26/09/2014;21,220.0;21,235.0;21,197.5;21,190.0;
29/09/2014;21,217.5;21,240.0;21,202.0;21,220.0;
30/09/2014;21,220.0;21,235.0;21,205.0;21,190.0;
01/10/2014;21,220.0;21,245.0;21,210.0;21,190.0;
02/10/2014;21,235.0;21,282.5;21,225.0;21,235.0;
03/10/2014;21,260.0;21,302.5;21,220.0;21,190.0;
06/10/2014;21,280.0;21,307.5;21,260.0;21,260.0;
07/10/2014;21,285.0;21,295.0;21,215.0;21,260.0;
08/10/2014;21,280.0;21,292.5;21,215.0;21,240.0;
09/10/2014;21,240.0;21,287.5;21,215.0;21,185.0;
10/10/2014;21,265.0;21,275.0;21,192.5;21,220.0;
13/10/2014;21,222.5;21,240.0;21,202.5;21,190.0;
14/10/2014;21,220.0;21,230.0;21,210.0;21,195.0;
15/10/2014;21,235.0;21,250.0;21,212.5;21,215.0;
16/10/2014;21,240.0;21,260.0;21,215.0;21,200.0;
17/10/2014;21,240.0;21,260.0;21,215.0;21,220.0;
20/10/2014;21,245.0;21,275.0;21,215.0;21,220.0;
21/10/2014;21,260.0;21,285.0;21,215.0;21,240.0;
22/10/2014;21,270.0;21,280.0;21,230.0;21,220.0;
23/10/2014;21,245.0;21,275.0;21,240.0;21,240.0;
24/10/2014;21,265.0;21,285.0;21,215.0;21,250.0;
27/10/2014;21,275.0;21,285.0;21,215.0;21,260.0;
28/10/2014;21,270.0;21,295.0;21,215.0;21,240.0;
29/10/2014;21,280.0;21,292.5;21,235.0;21,245.0;
30/10/2014;21,270.0;21,290.0;21,235.0;21,220.0;
31/10/2014;21,260.0;21,290.0;21,225.0;21,255.0;
03/11/2014;21,280.0;21,310.0;21,215.0;21,270.0;
04/11/2014;21,290.0;21,310.0;21,225.0;21,250.0;
05/11/2014;21,290.0;21,312.5;21,215.0;21,228.0;
06/11/2014;21,279.0;21,300.0;21,266.5;21,260.0;
07/11/2014;21,280.0;21,295.0;21,215.0;21,270.0;
10/11/2014;21,280.0;21,315.0;21,215.0;21,185.0;
11/11/2014;21,290.0;21,342.5;21,215.0;21,270.0;
12/11/2014;21,290.0;21,310.0;21,215.0;21,270.0;
13/11/2014;21,295.0;21,335.0;21,215.0;21,290.0;
14/11/2014;21,325.0;21,335.0;21,215.0;21,290.0;
17/11/2014;21,325.0;21,355.0;21,295.0;21,310.0;
18/11/2014;21,345.0;21,410.0;21,330.0;21,355.0;
19/11/2014;21,390.0;21,405.0;21,328.5;21,280.0;
20/11/2014;21,350.0;21,404.5;21,327.5;21,295.0;
21/11/2014;21,352.5;21,385.0;21,325.0;21,345.0;
24/11/2014;21,360.0;21,420.0;21,320.0;21,285.0;
25/11/2014;21,397.5;21,427.5;21,355.0;21,370.0;
26/11/2014;21,385.0;21,429.0;21,375.0;21,380.0;
27/11/2014;21,395.0;21,397.5;21,374.0;21,390.0;
28/11/2014;21,395.0;21,412.5;21,327.5;21,300.0;
01/12/2014;21,397.5;21,427.5;21,335.0;21,390.0;
02/12/2014;21,397.5;21,415.0;21,380.0;21,370.0;
03/12/2014;21,385.0;21,387.5;21,356.0;21,340.0;
04/12/2014;21,365.0;21,379.0;21,332.5;21,300.0;
05/12/2014;21,340.0;21,365.0;21,319.5;21,310.0;
08/12/2014;21,335.0;21,365.0;21,318.0;21,300.0;
09/12/2014;21,340.0;21,377.0;21,330.0;21,340.0;
10/12/2014;21,365.0;21,392.5;21,338.5;21,340.0;
11/12/2014;21,365.0;21,380.5;21,352.5;21,340.0;
12/12/2014;21,365.0;21,397.5;21,365.0;21,370.0;
15/12/2014;21,385.0;21,410.0;21,355.0;21,370.0;
16/12/2014;21,387.5;21,415.0;21,377.5;21,360.0;
17/12/2014;21,382.5;21,410.0;21,372.5;21,370.0;
18/12/2014;21,387.5;21,415.0;21,370.0;21,370.0;
19/12/2014;21,387.5;21,422.5;21,357.5;21,370.0;
22/12/2014;21,375.0;21,410.0;21,350.0;21,365.0;
23/12/2014;21,362.5;21,412.5;21,362.5;21,365.0;
24/12/2014;21,387.5;21,405.0;21,377.5;21,370.0;
25/12/2014;21,387.5;21,415.0;21,377.5;21,370.0;
26/12/2014;21,387.5;21,415.0;21,387.5;21,370.0;
29/12/2014;21,387.5;21,415.0;21,352.5;21,300.0;
30/12/2014;21,387.5;21,415.0;21,387.5;21,380.0;
31/12/2014;21,387.5;21,417.5;21,355.0;21,370.0;
01/01/2015;21,370.0;21,370.0;21,370.0;21,370.0;
02/01/2015;21,387.5;21,387.5;21,387.5;21,370.0;
05/01/2015;21,405.0;21,420.0;21,387.5;21,370.0;
06/01/2015;21,387.5;21,439.0;21,385.0;21,420.0;
07/01/2015;21,436.5;21,525.0;21,411.5;21,420.0;
08/01/2015;21,440.0;21,485.0;21,382.5;21,360.0;
09/01/2015;21,385.0;21,400.0;21,350.0;21,340.0;
12/01/2015;21,370.0;21,390.0;21,345.0;21,315.0;
13/01/2015;21,345.0;21,402.5;21,335.0;21,315.0;
14/01/2015;21,345.0;21,397.5;21,335.0;21,310.0;
15/01/2015;21,335.0;21,402.5;21,335.0;21,320.0;
16/01/2015;21,345.0;21,355.0;21,335.0;21,315.0;
19/01/2015;21,345.0;21,355.0;21,340.0;21,330.0;
20/01/2015;21,355.0;21,370.0;21,337.5;21,330.0;
21/01/2015;21,360.0;21,380.0;21,345.0;21,350.0;
22/01/2015;21,380.0;21,380.0;21,345.0;21,330.0;
23/01/2015;21,360.0;21,370.0;21,342.5;21,320.0;
26/01/2015;21,350.0;21,357.5;21,342.5;21,320.0;
27/01/2015;21,345.0;21,360.0;21,345.0;21,320.0;
28/01/2015;21,350.0;21,357.5;21,342.5;21,320.0;
29/01/2015;21,350.0;21,372.5;21,280.0;21,230.0;
30/01/2015;21,281.0;21,365.0;21,279.0;21,267.0;
02/02/2015;21,340.0;21,405.0;21,253.0;21,204.0;
03/02/2015;21,350.0;21,365.0;21,235.0;21,185.0;
04/02/2015;21,235.0;21,408.0;21,235.0;21,358.0;
05/02/2015;21,320.0;21,408.0;21,284.0;21,234.0;
06/02/2015;21,350.0;21,355.0;21,255.5;21,232.0;
09/02/2015;21,340.0;21,363.8;21,269.0;21,307.5;
10/02/2015;21,313.3;21,363.8;21,164.0;21,115.0;
11/02/2015;21,340.0;21,367.5;21,276.0;21,268.0;
12/02/2015;21,276.0;21,365.0;21,276.0;21,237.5;
13/02/2015;21,330.0;21,345.0;21,325.0;21,300.0;
16/02/2015;21,300.0;21,300.0;21,300.0;21,300.0;
17/02/2015;21,330.0;21,330.0;21,330.0;21,300.0;
18/02/2015;21,330.0;21,330.0;21,330.0;21,300.0;
19/02/2015;21,330.0;21,330.0;21,330.0;21,300.0;
20/02/2015;21,300.0;21,300.0;21,300.0;21,300.0;
23/02/2015;21,300.0;21,300.0;21,300.0;21,300.0;
24/02/2015;21,350.0;21,372.5;21,325.0;21,290.0;
25/02/2015;21,340.0;21,372.5;21,327.5;21,335.0;
26/02/2015;21,360.0;21,387.0;21,350.0;21,335.0;
27/02/2015;21,360.0;21,377.0;21,337.5;21,320.0;
02/03/2015;21,355.0;21,379.5;21,332.0;21,320.0;
03/03/2015;21,355.0;21,382.5;21,336.0;21,320.0;
04/03/2015;21,367.5;21,385.0;21,345.0;21,335.0;
05/03/2015;21,350.0;21,372.5;21,340.0;21,350.0;
06/03/2015;21,350.0;21,400.0;21,327.5;21,320.0;
09/03/2015;21,350.0;21,377.5;21,342.5;21,325.0;
10/03/2015;21,350.0;21,390.0;21,342.5;21,320.0;
11/03/2015;21,350.0;21,377.5;21,347.5;21,325.0;
12/03/2015;21,365.0;21,395.0;21,347.5;21,335.0;
13/03/2015;21,365.0;21,410.0;21,355.0;21,360.0;
16/03/2015;21,385.0;21,500.0;21,365.0;21,450.0;
17/03/2015;21,445.0;21,510.0;21,410.0;21,450.0;
18/03/2015;21,475.0;21,527.5;21,457.5;21,475.0;
19/03/2015;21,505.0;21,510.0;21,440.0;21,455.0;
20/03/2015;21,465.0;21,510.0;21,455.0;21,465.0;
23/03/2015;21,480.0;21,547.5;21,435.0;21,490.0;
24/03/2015;21,540.0;21,560.0;21,495.0;21,500.0;
25/03/2015;21,540.0;21,547.5;21,462.0;21,475.0;
26/03/2015;21,505.0;21,530.0;21,465.0;21,485.0;
27/03/2015;21,515.0;21,540.0;21,475.0;21,500.0;
30/03/2015;21,530.0;21,565.0;21,522.5;21,515.0;
31/03/2015;21,545.0;21,567.5;21,515.0;21,520.0;
01/04/2015;21,555.0;21,587.5;21,530.0;21,530.0;
02/04/2015;21,565.0;21,610.0;21,532.5;21,560.0;
03/04/2015;21,590.0;21,615.0;21,535.0;21,565.0;
06/04/2015;21,590.0;21,614.0;21,522.5;21,565.0;
07/04/2015;21,590.0;21,615.0;21,535.0;21,575.0;
08/04/2015;21,600.0;21,640.0;21,552.5;21,580.0;
09/04/2015;21,610.0;21,635.0;21,555.0;21,580.0;
10/04/2015;21,605.0;21,630.0;21,553.5;21,580.0;
13/04/2015;21,600.0;21,620.0;21,555.0;21,580.0;
14/04/2015;21,605.0;21,625.0;21,555.0;21,575.0;
15/04/2015;21,600.0;21,625.0;21,550.0;21,580.0;
16/04/2015;21,610.0;21,625.0;21,550.0;21,602.0;
17/04/2015;21,605.0;21,621.5;21,547.5;21,560.0;
20/04/2015;21,595.0;21,616.0;21,546.0;21,555.0;
21/04/2015;21,600.0;21,616.0;21,557.5;21,555.0;
22/04/2015;21,585.0;21,612.5;21,559.0;21,584.0;
23/04/2015;21,585.0;21,605.0;21,569.0;21,560.0;
24/04/2015;21,585.0;21,620.0;21,546.5;21,565.0;
27/04/2015;21,602.5;21,615.0;21,575.0;21,550.0;
28/04/2015;21,590.0;21,590.0;21,590.0;21,550.0;
29/04/2015;21,590.0;21,590.0;21,590.0;21,550.0;
30/04/2015;21,590.0;21,590.0;21,590.0;21,550.0;
01/05/2015;21,590.0;21,590.0;21,590.0;21,550.0;
04/05/2015;21,590.0;21,645.0;21,570.0;21,600.0;
05/05/2015;21,615.0;21,673.5;21,585.0;21,620.0;
06/05/2015;21,656.5;21,685.0;21,611.5;21,620.0;
07/05/2015;21,645.0;21,722.5;21,630.0;21,645.0;
08/05/2015;21,685.0;21,710.0;21,636.5;21,650.0;
11/05/2015;21,660.0;21,720.0;21,645.0;21,680.0;
12/05/2015;21,702.5;21,727.5;21,657.5;21,680.0;
13/05/2015;21,710.0;21,745.0;21,645.0;21,705.0;
14/05/2015;21,740.0;21,805.0;21,675.0;21,775.0;
15/05/2015;21,800.0;21,810.0;21,750.0;21,735.0;
18/05/2015;21,680.0;21,810.0;21,680.0;21,765.0;
19/05/2015;21,795.0;21,822.5;21,770.0;21,780.0;
20/05/2015;21,802.5;21,832.5;21,782.5;21,790.0;
21/05/2015;21,810.0;21,825.0;21,787.5;21,785.0;
22/05/2015;21,810.0;21,830.0;21,775.0;21,770.0;
25/05/2015;21,815.0;21,852.5;21,765.0;21,830.0;
26/05/2015;21,815.0;21,845.0;21,780.0;21,795.0;
27/05/2015;21,835.0;21,838.5;21,762.5;21,780.0;
28/05/2015;21,810.0;21,835.0;21,770.0;21,785.0;
29/05/2015;21,800.0;21,830.0;21,730.0;21,785.0;
01/06/2015;21,810.0;21,831.0;21,730.0;21,790.0;
02/06/2015;21,780.0;21,833.5;21,765.0;21,790.0;
03/06/2015;21,815.0;21,833.5;21,765.0;21,790.0;
04/06/2015;21,810.0;21,827.5;21,769.0;21,790.0;
05/06/2015;21,810.0;21,825.0;21,767.5;21,785.0;
08/06/2015;21,810.0;21,835.0;21,765.0;21,790.0;
09/06/2015;21,810.0;21,827.5;21,760.0;21,780.0;
10/06/2015;21,800.0;21,815.0;21,770.0;21,775.0;
11/06/2015;21,787.5;21,838.5;21,766.0;21,750.0;
12/06/2015;21,800.0;21,817.5;21,765.0;21,760.0;
15/06/2015;21,785.0;21,815.0;21,780.0;21,775.0;
16/06/2015;21,800.0;21,821.5;21,776.0;21,775.0;
17/06/2015;21,802.5;21,822.5;21,776.0;21,765.0;
18/06/2015;21,805.0;21,822.5;21,777.5;21,785.0;
19/06/2015;21,800.0;21,822.5;21,780.0;21,780.0;
22/06/2015;21,805.0;21,821.0;21,782.5;21,780.0;
23/06/2015;21,805.0;21,826.5;21,770.0;21,778.0;
24/06/2015;21,815.5;21,834.5;21,775.0;21,772.0;
25/06/2015;21,816.0;21,838.5;21,778.0;21,818.0;
26/06/2015;21,819.0;21,844.0;21,778.5;21,810.0;
29/06/2015;21,817.5;21,845.0;21,784.0;21,813.0;
30/06/2015;21,817.0;21,847.5;21,776.0;21,802.0;
01/07/2015;21,812.0;21,829.0;21,793.5;21,780.0;
02/07/2015;21,805.0;21,824.5;21,788.0;21,780.0;
03/07/2015;21,806.5;21,820.5;21,793.5;21,780.0;
06/07/2015;21,810.5;21,847.0;21,760.0;21,796.0;
07/07/2015;21,814.0;21,851.5;21,797.5;21,790.0;
08/07/2015;21,815.5;21,852.0;21,799.5;21,813.0;
09/07/2015;21,814.0;21,825.0;21,797.5;21,807.0;
10/07/2015;21,813.5;21,826.0;21,796.8;21,783.0;
13/07/2015;21,811.0;21,825.0;21,796.5;21,807.0;
14/07/2015;21,808.5;21,828.5;21,795.5;21,807.0;
15/07/2015;21,812.5;21,823.0;21,796.0;21,807.0;
16/07/2015;21,810.0;21,826.5;21,796.5;21,809.0;
17/07/2015;21,814.5;21,820.0;21,806.5;21,809.0;
20/07/2015;21,816.5;21,826.0;21,808.5;21,816.0;
21/07/2015;21,821.0;21,823.5;21,814.5;21,811.0;
22/07/2015;21,820.5;21,825.0;21,814.5;21,814.0;
23/07/2015;21,822.0;21,828.0;21,810.5;21,808.0;
24/07/2015;21,817.0;21,829.0;21,806.5;21,808.0;
27/07/2015;21,815.0;21,834.0;21,812.0;21,814.0;
28/07/2015;21,820.0;21,823.5;21,813.0;21,813.0;
29/07/2015;21,819.0;21,822.5;21,817.5;21,815.0;
30/07/2015;21,819.0;21,827.5;21,801.5;21,811.0;
31/07/2015;21,819.0;21,821.5;21,811.5;21,813.0;
03/08/2015;21,816.5;21,823.0;21,809.5;21,807.0;
04/08/2015;21,815.5;21,827.5;21,792.5;21,809.0;
05/08/2015;21,815.0;21,830.5;21,812.0;21,812.0;
06/08/2015;21,817.5;21,829.0;21,797.5;21,803.0;
07/08/2015;21,817.0;21,820.0;21,810.0;21,806.0;
10/08/2015;21,815.5;21,824.5;21,808.0;21,812.0;
11/08/2015;21,815.0;21,862.5;21,808.5;21,819.0;
12/08/2015;21,823.0;22,070.0;21,818.5;22,018.0;
13/08/2015;22,042.5;22,125.0;22,042.5;22,082.0;
14/08/2015;22,065.0;22,107.0;22,065.0;22,096.0;
17/08/2015;22,095.5;22,100.5;22,087.5;22,090.0;
18/08/2015;22,095.5;22,102.5;22,091.0;22,085.0;
19/08/2015;22,095.0;22,422.0;22,091.5;22,364.0;
20/08/2015;22,400.0;22,412.0;22,365.0;22,363.0;
21/08/2015;22,375.0;22,519.5;22,355.0;22,488.0;
24/08/2015;22,475.0;22,549.0;22,455.0;22,536.0;
25/08/2015;22,546.0;22,572.5;22,502.5;22,536.0;
26/08/2015;22,546.0;22,550.5;22,520.0;22,534.0;
27/08/2015;22,544.5;22,546.5;22,468.5;22,534.0;
28/08/2015;22,544.5;22,548.5;22,452.5;22,460.0;
31/08/2015;22,468.0;22,490.0;22,454.5;22,480.0;
01/09/2015;22,478.5;22,502.5;22,460.0;22,475.0;
02/09/2015;22,475.0;22,475.0;22,475.0;22,475.0;
03/09/2015;22,497.5;22,507.5;22,467.0;22,460.0;
04/09/2015;22,480.0;22,493.0;22,464.5;22,470.0;
07/09/2015;22,468.0;22,496.0;22,459.5;22,467.0;
08/09/2015;22,468.0;22,546.5;22,459.5;22,532.0;
09/09/2015;22,484.5;22,497.0;22,462.5;22,470.0;
10/09/2015;22,544.5;22,545.5;22,466.0;22,530.0;
11/09/2015;22,544.5;22,546.5;22,460.0;22,530.0;
14/09/2015;22,477.0;22,544.5;22,448.5;22,419.0;
15/09/2015;22,487.0;22,533.0;22,456.5;22,503.0;
16/09/2015;22,498.5;22,528.0;22,449.5;22,478.0;
17/09/2015;22,507.5;22,522.5;22,487.5;22,493.0;
18/09/2015;22,472.5;22,520.5;22,446.0;22,458.0;
21/09/2015;22,474.0;22,526.5;22,454.0;22,458.0;
22/09/2015;22,471.0;22,521.0;22,456.0;22,473.0;
23/09/2015;22,474.0;22,525.5;22,462.5;22,478.0;
24/09/2015;22,480.0;22,498.5;22,467.5;22,483.0;
25/09/2015;22,495.0;22,530.5;22,467.5;22,471.0;
28/09/2015;22,490.0;22,532.0;22,457.5;22,473.0;
29/09/2015;22,496.5;22,533.0;22,462.0;22,464.0;
30/09/2015;22,483.0;22,524.5;22,465.0;22,471.0;
01/10/2015;22,477.5;22,521.5;22,460.0;22,471.0;
02/10/2015;22,519.0;22,522.5;22,464.0;22,470.0;
05/10/2015;22,477.5;22,496.0;22,464.0;22,476.0;
06/10/2015;22,519.0;22,520.5;22,443.0;22,469.0;
07/10/2015;22,419.5;22,521.0;22,404.0;22,467.0;
08/10/2015;22,277.5;22,334.0;22,162.0;22,174.0;
09/10/2015;22,170.0;22,244.5;22,140.0;22,193.0;
12/10/2015;22,175.0;22,422.5;22,165.0;22,330.0;
13/10/2015;22,400.0;22,418.0;22,390.0;22,384.0;
14/10/2015;22,405.0;22,425.0;22,385.0;22,390.0;
15/10/2015;22,395.0;22,400.5;22,325.0;22,384.0;
16/10/2015;22,330.0;22,340.0;22,258.0;22,236.0;
19/10/2015;22,277.5;22,396.0;22,275.0;22,386.0;
20/10/2015;22,325.0;22,398.0;22,302.5;22,382.0;
21/10/2015;22,298.0;22,397.0;22,287.5;22,384.0;
22/10/2015;22,300.0;22,320.0;22,279.0;22,276.0;
23/10/2015;22,303.5;22,397.0;22,275.0;22,384.0;
26/10/2015;22,315.0;22,395.0;22,302.5;22,298.0;
27/10/2015;22,312.5;22,347.5;22,302.5;22,306.0;
28/10/2015;22,297.5;22,337.5;22,292.5;22,304.0;
29/10/2015;22,335.0;22,350.0;22,305.0;22,313.0;
30/10/2015;22,317.5;22,341.0;22,299.0;22,309.0;
02/11/2015;22,316.5;22,349.5;22,287.5;22,298.0;
03/11/2015;22,350.0;22,363.0;22,294.0;22,316.0;
04/11/2015;22,327.5;22,357.5;22,308.5;22,312.0;
05/11/2015;22,325.5;22,357.0;22,318.5;22,313.0;
06/11/2015;22,343.5;22,364.0;22,322.5;22,356.0;
09/11/2015;22,341.0;22,427.5;22,341.0;22,420.0;
10/11/2015;22,417.5;22,420.0;22,400.5;22,390.0;
11/11/2015;22,402.5;22,410.5;22,377.5;22,380.0;
12/11/2015;22,402.5;22,421.0;22,377.5;22,395.0;
13/11/2015;22,417.5;22,428.0;22,387.5;22,415.0;
16/11/2015;22,417.0;22,452.0;22,416.5;22,430.0;
17/11/2015;22,477.5;22,478.5;22,442.5;22,470.0;
18/11/2015;22,470.0;22,486.0;22,450.0;22,430.0;
19/11/2015;22,475.0;22,486.0;22,450.0;22,470.0;
20/11/2015;22,473.0;22,492.0;22,452.5;22,465.0;
23/11/2015;22,417.0;22,500.0;22,417.0;22,485.0;
24/11/2015;22,490.5;22,517.5;22,471.5;22,468.0;
25/11/2015;22,514.5;22,528.5;22,468.5;22,468.0;
26/11/2015;22,483.0;22,515.0;22,465.0;22,480.0;
27/11/2015;22,487.5;22,492.5;22,477.5;22,475.0;
30/11/2015;22,488.5;22,522.5;22,470.0;22,468.0;
01/12/2015;22,502.5;22,522.5;22,482.5;22,488.0;
02/12/2015;22,500.0;22,505.0;22,487.5;22,495.0;
03/12/2015;22,492.5;22,498.0;22,472.5;22,480.0;
04/12/2015;22,488.0;22,503.5;22,462.5;22,470.0;
07/12/2015;22,478.5;22,486.0;22,453.5;22,475.0;
08/12/2015;22,471.0;22,476.5;22,460.0;22,460.0;
09/12/2015;22,475.0;22,494.5;22,457.5;22,470.0;
10/12/2015;22,482.5;22,488.5;22,475.0;22,470.0;
11/12/2015;22,486.0;22,500.0;22,477.5;22,490.0;
14/12/2015;22,484.0;22,546.0;22,484.0;22,500.0;
15/12/2015;22,543.5;22,580.0;22,537.5;22,530.0;
16/12/2015;22,543.5;22,546.5;22,532.0;22,517.0;
17/12/2015;22,544.5;22,548.5;22,523.0;22,499.0;
18/12/2015;22,538.5;22,548.0;22,521.5;22,496.0;
21/12/2015;22,543.5;22,546.5;22,532.0;22,545.0;
22/12/2015;22,546.0;22,546.5;22,543.5;22,546.0;
23/12/2015;22,546.0;22,546.5;22,532.0;22,517.0;
24/12/2015;22,470.0;22,546.5;22,470.0;22,517.0;
25/12/2015;22,543.5;22,546.0;22,537.0;22,540.0;
28/12/2015;22,480.0;22,532.0;22,463.5;22,517.0;
29/12/2015;22,482.5;22,493.5;22,467.5;22,470.0;
30/12/2015;22,465.0;22,546.0;22,434.5;22,406.0;
31/12/2015;22,462.0;22,505.0;22,461.5;22,480.0;
01/01/2016;22,480.0;22,480.0;22,480.0;22,480.0;
04/01/2016;22,490.0;22,524.5;22,438.0;22,424.0;
05/01/2016;22,505.0;22,507.0;22,445.0;22,458.0;
06/01/2016;22,472.5;22,507.5;22,465.0;22,465.0;
07/01/2016;22,495.0;22,510.0;22,445.0;22,428.0;
08/01/2016;22,475.5;22,489.0;22,450.5;22,426.0;
11/01/2016;22,475.0;22,505.0;22,419.5;22,418.0;
12/01/2016;22,467.5;22,482.0;22,390.0;22,428.0;
13/01/2016;22,429.5;22,475.0;22,392.5;22,393.0;
14/01/2016;22,416.5;22,493.5;22,409.0;22,436.0;
15/01/2016;22,437.5;22,479.5;22,409.0;22,415.0;
18/01/2016;22,430.5;22,467.5;22,376.5;22,365.0;
19/01/2016;22,422.5;22,477.0;22,401.0;22,392.0;
20/01/2016;22,425.0;22,477.0;22,408.0;22,396.0;
21/01/2016;22,423.0;22,475.0;22,376.5;22,336.0;
22/01/2016;22,410.0;22,477.0;22,381.0;22,392.0;
25/01/2016;22,430.5;22,476.0;22,348.5;22,314.0;
26/01/2016;22,358.0;22,387.5;22,296.5;22,303.0;
27/01/2016;22,305.0;22,330.0;22,284.0;22,268.0;
28/01/2016;22,257.5;22,300.0;22,213.0;22,171.0;
29/01/2016;22,233.5;22,257.5;22,214.0;22,198.0;
01/02/2016;22,230.0;22,293.0;22,206.0;22,236.0;
02/02/2016;22,215.0;22,310.0;22,213.5;22,263.0;
03/02/2016;22,294.0;22,314.5;22,257.0;22,219.0;
04/02/2016;22,289.5;22,300.0;22,284.5;22,288.0;
05/02/2016;22,288.5;22,325.5;22,262.5;22,236.0;
08/02/2016;22,286.0;22,287.0;22,275.0;22,214.0;
09/02/2016;22,286.0;22,288.0;22,264.0;22,192.0;
10/02/2016;22,286.0;22,288.0;22,275.0;22,214.0;
11/02/2016;22,286.0;22,287.0;22,275.0;22,214.0;
12/02/2016;22,286.0;22,319.0;22,286.0;22,246.0;
15/02/2016;22,320.0;22,385.0;22,320.0;22,330.0;
16/02/2016;22,371.5;22,403.5;22,360.5;22,348.0;
17/02/2016;22,371.5;22,421.5;22,364.5;22,356.0;
18/02/2016;22,365.0;22,397.5;22,343.0;22,316.0;
19/02/2016;22,357.5;22,392.5;22,323.5;22,333.0;
22/02/2016;22,358.0;22,402.0;22,337.5;22,358.0;
23/02/2016;22,371.5;22,397.5;22,344.0;22,335.0;
24/02/2016;22,377.5;22,398.5;22,344.5;22,348.0;
25/02/2016;22,315.0;22,366.5;22,307.5;22,301.0;
26/02/2016;22,322.5;22,369.0;22,265.5;22,293.0;
29/02/2016;22,375.0;22,400.0;22,282.0;22,277.0;
01/03/2016;22,302.5;22,317.0;22,284.0;22,297.0;
02/03/2016;22,315.0;22,332.0;22,292.0;22,310.0;
03/03/2016;22,297.5;22,317.0;22,273.5;22,268.0;
04/03/2016;22,294.5;22,325.5;22,254.5;22,219.0;
07/03/2016;22,294.0;22,368.5;22,281.0;22,272.0;
08/03/2016;22,302.5;22,303.5;22,285.0;22,276.0;
09/03/2016;22,375.0;22,375.0;22,284.5;22,273.0;
10/03/2016;22,296.0;22,308.0;22,254.5;22,219.0;
11/03/2016;22,290.0;22,307.5;22,254.5;22,238.0;
14/03/2016;22,290.0;22,309.5;22,254.5;22,268.0;
15/03/2016;22,295.5;22,297.0;22,287.0;22,282.0;
16/03/2016;22,295.0;22,298.5;22,292.5;22,290.0;
17/03/2016;22,291.0;22,296.5;22,269.5;22,247.0;
18/03/2016;22,290.0;22,314.0;22,264.5;22,270.0;
21/03/2016;22,292.0;22,300.5;22,280.0;22,268.0;
22/03/2016;22,295.0;22,307.5;22,290.0;22,290.0;
23/03/2016;22,363.0;22,380.0;22,287.5;22,345.0;
24/03/2016;22,347.5;22,376.0;22,288.5;22,323.0;
25/03/2016;22,325.0;22,345.0;22,301.5;22,300.0;
28/03/2016;22,302.0;22,363.5;22,295.0;22,301.0;
29/03/2016;22,309.0;22,363.5;22,301.5;22,301.0;
30/03/2016;22,297.0;22,341.5;22,261.5;22,228.0;
31/03/2016;22,289.5;22,343.5;22,277.0;22,264.0;
01/04/2016;22,291.5;22,343.5;22,282.0;22,272.0;
04/04/2016;22,295.0;22,346.5;22,276.5;22,273.0;
05/04/2016;22,295.0;22,346.5;22,278.5;22,274.0;
06/04/2016;22,295.0;22,314.8;22,280.0;22,265.0;
07/04/2016;22,300.0;22,320.0;22,274.8;22,260.0;
08/04/2016;22,289.0;22,295.0;22,287.3;22,289.0;
11/04/2016;22,347.5;22,348.0;22,288.0;22,285.0;
12/04/2016;22,290.0;22,348.5;22,260.5;22,238.0;
13/04/2016;22,295.0;22,349.0;22,276.5;22,278.0;
14/04/2016;22,325.0;22,359.0;22,275.0;22,288.0;
15/04/2016;22,325.0;22,361.0;22,287.5;22,282.0;
18/04/2016;22,339.0;22,342.0;22,337.0;22,282.0;
19/04/2016;22,305.0;22,352.5;22,277.5;22,272.0;
20/04/2016;22,294.5;22,345.5;22,277.0;22,271.0;
21/04/2016;22,288.5;22,341.0;22,277.5;22,266.0;
22/04/2016;22,288.5;22,342.5;22,274.5;22,266.0;
25/04/2016;22,300.0;22,305.0;22,277.5;22,276.0;
26/04/2016;22,304.0;22,305.0;22,272.0;22,254.0;
27/04/2016;22,297.5;22,306.0;22,267.5;22,244.0;
28/04/2016;22,293.5;22,303.5;22,279.0;22,278.0;
29/04/2016;22,292.5;22,316.0;22,266.0;22,244.0;
