time,open,high,low,close,volume
2024-01-09 00:00:00,24340.0,24385.0,24330.0,24360.0,-99999902.0
2024-01-10 00:00:00,24360.0,24405.0,24335.0,24405.0,-99999902.0
2024-01-11 00:00:00,24440.0,24480.0,24430.0,24475.0,-99999902.0
2024-01-12 00:00:00,24480.0,24520.0,24470.0,24490.0,-99999902.0
2024-01-15 00:00:00,24455.0,24480.0,24455.0,24470.0,-99999902.0
2024-01-16 00:00:00,24490.0,24535.0,24460.0,24500.0,-99999902.0
2024-01-17 00:00:00,24500.0,24543.0,24500.0,24530.0,-99999902.0
2024-01-18 00:00:00,24500.0,24570.0,24500.0,24545.0,-99999902.0
2024-01-19 00:00:00,24535.0,24560.0,24530.0,24540.0,-99999902.0
2024-01-22 00:00:00,24520.0,24550.0,24500.0,24550.0,-99999902.0
2024-01-23 00:00:00,24555.0,24565.0,24500.0,24565.0,-99999902.0
2024-01-24 00:00:00,24565.0,24610.0,24531.0,24600.0,-99999902.0
2024-01-25 00:00:00,24580.0,24605.0,24570.0,24605.0,-99999902.0
2024-01-26 00:00:00,24605.0,24615.0,24595.0,24595.0,-99999902.0
2024-01-29 00:00:00,24580.0,24600.0,24525.0,24530.0,-99999902.0
2024-01-30 00:00:00,24500.0,24500.0,24380.0,24395.0,-99999902.0
2024-01-31 00:00:00,24380.0,24455.0,24380.0,24415.0,-99999902.0
2024-02-01 00:00:00,24412.0,24415.0,24350.0,24400.0,-99999902.0
2024-02-02 00:00:00,24380.0,24405.0,24310.0,24335.0,-99999902.0
2024-02-05 00:00:00,24400.0,24405.0,24350.0,24370.0,-99999902.0
2024-02-06 00:00:00,24370.0,24375.0,24335.0,24355.0,-99999902.0
2024-02-07 00:00:00,24350.0,24450.0,24350.0,24400.0,-99999902.0
2024-02-15 00:00:00,24430.0,24450.0,24390.0,24450.0,-99999902.0
2024-02-16 00:00:00,24415.0,24535.0,24415.0,24510.0,-99999902.0
2024-02-19 00:00:00,24510.0,24530.0,24480.0,24530.0,-99999902.0
2024-02-20 00:00:00,24530.0,24540.0,24520.0,24525.0,-99999902.0
2024-02-21 00:00:00,24530.0,24540.0,24480.0,24525.0,-99999902.0
2024-02-22 00:00:00,24540.0,24600.0,24540.0,24590.0,-99999902.0
2024-02-23 00:00:00,24595.0,24640.0,24590.0,24630.0,-99999902.0
2024-02-26 00:00:00,24635.0,24700.0,24630.0,24660.0,-99999902.0
2024-02-27 00:00:00,24655.0,24663.0,24625.0,24625.0,-99999902.0
2024-02-28 00:00:00,24635.0,24645.0,24600.0,24620.0,-99999902.0
2024-02-29 00:00:00,24635.0,24650.0,24635.0,24640.0,-99999902.0
2024-03-01 00:00:00,24640.0,24650.0,24635.0,24640.0,-99999902.0
2024-03-04 00:00:00,24650.0,24690.0,24648.0,24676.0,-99999902.0
2024-03-05 00:00:00,24675.0,24695.0,24648.0,24690.0,-99999902.0
2024-03-06 00:00:00,24695.0,24713.0,24640.0,24665.0,-99999902.0
2024-03-07 00:00:00,24640.0,24705.0,24640.0,24680.0,-99999902.0
2024-03-08 00:00:00,24675.0,24690.0,24615.0,24640.0,-99999902.0
2024-03-11 00:00:00,24635.0,24660.0,24590.0,24635.0,-99999902.0
2024-03-12 00:00:00,24640.0,24645.0,24615.0,24645.0,-99999902.0
2024-03-13 00:00:00,24640.0,24680.0,24630.0,24675.0,-99999902.0
2024-03-14 00:00:00,24675.0,24700.0,24633.0,24690.0,-99999902.0
2024-03-15 00:00:00,24710.0,24733.0,24690.0,24710.0,-99999902.0
2024-03-18 00:00:00,24730.0,24730.0,24680.0,24715.0,-99999902.0
2024-03-19 00:00:00,24720.0,24745.0,24690.0,24740.0,-99999902.0
2024-03-20 00:00:00,24760.0,24775.0,24705.0,24775.0,-99999902.0
2024-03-21 00:00:00,24760.0,24793.0,24760.0,24785.0,-99999902.0
2024-03-22 00:00:00,24790.0,24813.0,24750.0,24768.0,-99999902.0
2024-03-25 00:00:00,24797.0,24797.0,24740.0,24740.0,-99999902.0
2024-03-26 00:00:00,24760.0,24785.0,24740.0,24770.0,-99999902.0
